price,log_price,model_year,age,mileage,log_mileage,brand,brand_group,fuel_type,transmission,accident,clean_title,row_id,z_age,z_log_mileage,y,brand_id
43000,10.668955394675699,2018,6,95000,11.461642696843066,Ford,Ford,E85 Flex Fuel,Automatic,None reported,Yes,176,-0.417285650934762,0.7087810595973911,0.41643455340003044,10
39951,10.595408982170255,2021,3,25240,10.136224935521659,Ford,Ford,Gasoline,Automatic,Accident/damage reported,Unknown,177,-0.9125759835963774,-0.46550276954548186,0.34288814089458697,10
11500,9.350102314351341,2011,13,88300,11.388506711556236,Volvo,Volvo,Gasoline,Automatic,Accident/damage reported,Yes,178,0.7383917919423404,0.6439845800593973,-0.9024185269243272,35
27499,10.221904919357126,2013,11,98000,11.49273296168228,Chevrolet,Chevrolet,E85 Flex Fuel,Automatic,Accident/damage reported,Yes,179,0.4081982368345969,0.7363261825841696,-0.030615921918542455,7
76000,11.238488619268468,2018,6,20675,9.93672888631593,Audi,Audi,Gasoline,Automatic,None reported,Yes,180,-0.417285650934762,-0.6422508043134953,0.9859677779927996,2
10900,9.296518068217235,2008,16,95000,11.461642696843066,Lincoln,Lincoln,Gasoline,Automatic,None reported,Yes,181,1.2336821246039558,0.7087810595973911,-0.9560027730584331,21
24700,10.114558522616068,2016,8,60000,11.002116507732017,Audi,Audi,Gasoline,Automatic,Accident/damage reported,Yes,183,-0.08709209582701846,0.30165344392188287,-0.13796231865959996,2
34999,10.463074768634808,2012,12,33000,10.404293143019792,Mitsubishi,Mitsubishi,Gasoline,Manual,None reported,Yes,184,0.5732950143884686,-0.22800168093886852,0.2105539273591397,26
60000,11.002099841204238,2023,1,500,6.2166061010848646,Tesla,Tesla,Unknown/Other,Automatic,None reported,Yes,185,-1.2427695387041209,-3.93817768608964,0.7495789999285698,32
63500,11.058795184880783,2016,8,108500,11.59451466851004,Mercedes-Benz,Mercedes-Benz,Gasoline,Automatic,None reported,Yes,186,-0.08709209582701846,0.82650198671044,0.8062743436051143,24
44798,10.709918774549411,2018,6,74422,11.217520312832272,Mercedes-Benz,Mercedes-Benz,Gasoline,Automatic,None reported,Unknown,188,-0.417285650934762,0.49249531464865876,0.457397933273743,24
34562,10.450510091613937,2019,5,55621,10.926334085429858,Chevrolet,Chevrolet,Gasoline,Automatic,None reported,Unknown,189,-0.5823824284886338,0.23451229368259416,0.19798925033826897,7
32541,10.390256111708327,2021,3,46707,10.751670735195605,Mazda,Mazda,Gasoline,Automatic,Accident/damage reported,Yes,190,-0.9125759835963774,0.07976534995707965,0.13773527043265865,23
65900,11.095893720490599,2022,2,26500,10.184937747111391,Ford,Ford,Gasoline,Automatic,None reported,Yes,191,-1.0776727611502492,-0.42234455287508155,0.8433728792149306,10
76900,11.250261155493735,2019,5,19050,9.854874872615435,Lexus,Lexus,Gasoline,Automatic,None reported,Yes,193,-0.5823824284886338,-0.7147712182116018,0.997740314218067,20
35800,10.485703172388792,2020,4,52000,10.859018228147887,Chevrolet,Chevrolet,Gasoline,Automatic,None reported,Yes,194,-0.7474792060425056,0.1748722881251775,0.2331823311131238,7
54999,10.915070282231135,2014,10,65000,11.082157933374816,Mercedes-Benz,Mercedes-Benz,Diesel,Automatic,Accident/damage reported,Yes,195,0.2431014592807251,0.37256795445339513,0.6625494409554662,24
14950,9.612466578818832,2018,6,75600,11.233224789593368,Ford,Ford,Gasoline,Automatic,Accident/damage reported,Yes,197,-0.417285650934762,0.5064090508636611,-0.6400542624568359,10
33600,10.422281345951296,2017,7,26000,10.165890277802454,Genesis,Genesis,Gasoline,Automatic,None reported,Yes,199,-0.25218887338089024,-0.4392200889123235,0.16976050467562764,11
99950,11.512425339928546,2022,2,2071,7.6362696033793735,Lexus,Lexus,Gasoline,Automatic,None reported,Unknown,200,-1.0776727611502492,-2.680394712133765,1.2599044986528778,20
18500,9.825526011066415,2008,16,15020,9.617204500998055,Saturn,Other,Gasoline,Automatic,None reported,Yes,202,1.2336821246039558,-0.9253406569208119,-0.426994830209253,28
63500,11.058795184880783,2005,19,28500,10.25769445336048,Porsche,Porsche,Gasoline,Manual,None reported,Yes,206,1.7289724572655711,-0.3578841041748729,0.8062743436051143,29
31750,10.365648004320837,2018,6,39300,10.579005242826247,BMW,BMW,Gasoline,Automatic,Accident/damage reported,Yes,209,-0.417285650934762,-0.07321154642778879,0.1131271630451689,4
28500,10.257659366256743,2008,16,82323,11.31841796019235,Honda,Honda,Gasoline,Manual,None reported,Yes,210,1.2336821246039558,0.5818878663037504,0.005138524981074255,13
34998,10.463046195981693,2023,1,3574,8.181720455128108,Acura,Acura,Gasoline,Other,None reported,Unknown,211,-1.2427695387041209,-2.1971401991097586,0.21052535470602507,1
12749,9.453208116138121,2001,23,109357,11.602382183008215,Ford,Ford,Gasoline,Automatic,None reported,Yes,212,2.3893595674810584,0.8334723890396973,-0.7993127251375469,10
18853,9.844427331406584,2004,20,46000,10.736418414365376,Mercedes-Benz,Mercedes-Benz,Gasoline,Automatic,None reported,Yes,213,1.894069234819443,0.06625221151084373,-0.40809350986908477,24
104999,11.561706105284784,2007,17,123112,11.720857911795733,Mercedes-Benz,Mercedes-Benz,Gasoline,Automatic,Accident/damage reported,Yes,214,1.3987789021578276,0.9384386393202092,1.3091852640091162,24
16900,9.735068900911164,2007,17,37100,10.521399202410167,INFINITI,INFINITI,Gasoline,Manual,None reported,Yes,215,1.3987789021578276,-0.12424892022464468,-0.5174519403645039,15
14500,9.581903928408666,2016,8,89000,11.39640288460621,Volkswagen,Volkswagen,Gasoline,Manual,None reported,Yes,216,-0.08709209582701846,0.650980373080501,-0.6706169128670023,34
47999,10.778935456339678,2019,5,67073,11.11355176649838,Lincoln,Lincoln,Gasoline,Automatic,Accident/damage reported,Yes,218,-0.5823824284886338,0.4003820306244114,0.5264146150640094,21
24900,10.1226230824528,2015,9,28700,10.264687244346277,Maserati,Maserati,Gasoline,Automatic,Unknown,Unknown,219,0.07800468172685332,-0.3516886829161371,-0.12989775882286914,22
93999,11.451039422897681,2023,1,8200,9.012011377036412,Tesla,Tesla,Unknown/Other,Automatic,None reported,Yes,220,-1.2427695387041209,-1.4615251865955137,1.1985185816220127,32
108900,11.598185308921051,2018,6,41000,10.62135173563291,Mercedes-Benz,Mercedes-Benz,Gasoline,Automatic,None reported,Yes,221,-0.417285650934762,-0.03569371380556462,1.345664467645383,24
34998,10.463046195981693,2018,6,98995,11.502834724260058,Ford,Ford,Gasoline,Automatic,None reported,Unknown,222,-0.417285650934762,0.7452760675088278,0.21052535470602507,10
5000,8.517193191416238,2012,12,123815,11.726551871592596,Volkswagen,Volkswagen,Gasoline,Automatic,None reported,Yes,223,0.5732950143884686,0.9434833317246478,-1.73532764985943,34
15599,9.654962088618868,2016,8,96473,11.477028820972466,Honda,Honda,Gasoline,CVT,None reported,Unknown,225,-0.08709209582701846,0.7224127441013968,-0.5975587526568003,13
31331,10.35236330172604,2017,7,66107,11.099045047260717,Jeep,Jeep,Gasoline,Automatic,None reported,Unknown,226,-0.25218887338089024,0.3875294747647999,0.09984246045037182,17
36800,10.513253124157023,2016,8,45800,10.732061203925053,BMW,BMW,Gasoline,Automatic,Unknown,Unknown,229,-0.08709209582701846,0.062391842418503124,0.26073228288135475,4
35999,10.49124643927466,2021,3,12172,9.406975663409597,Polestar,Other,Unknown/Other,Automatic,None reported,Unknown,230,-0.9125759835963774,-1.1115976481908763,0.2387255979989913,28
10500,9.259130536145614,2008,16,94155,11.452708260148217,Cadillac,Cadillac,Gasoline,Automatic,None reported,Yes,234,1.2336821246039558,0.7008653934282565,-0.9933903051300543,6
27995,10.239781201782993,2016,8,99500,11.507922973347437,GMC,GMC,Gasoline,Automatic,None reported,Yes,236,-0.08709209582701846,0.749784116816997,-0.012739639492675536,12
8750,9.07680897935166,2009,15,158564,11.973919882870874,INFINITI,INFINITI,Gasoline,Automatic,None reported,Yes,237,1.068585347050084,1.1626446135243664,-1.1757118619240075,15
41000,10.621327345686446,2017,7,46496,10.74714307336516,Nissan,Nissan,Gasoline,Automatic,None reported,Yes,240,-0.25218887338089024,0.07575396560229528,0.36880650441077734,27
37900,10.542706391070517,2008,16,175000,12.07254696717504,Toyota,Toyota,Gasoline,Automatic,Accident/damage reported,Yes,242,1.2336821246039558,1.250025508509829,0.2901855497948489,33
65000,11.082142548877775,2016,8,49750,10.81478584288724,RAM,RAM,Gasoline,Automatic,None reported,Yes,244,-0.08709209582701846,0.13568360644928715,0.8296217076021062,30
100000,11.512925464970229,2007,17,38800,10.566201298475118,Lamborghini,Other,Gasoline,Automatic,None reported,Yes,245,1.3987789021578276,-0.08455549038232413,1.2604046236945603,28
8995,9.104424146384634,2011,13,83765,11.335782476216703,Lincoln,Lincoln,Gasoline,Automatic,None reported,Yes,246,0.7383917919423404,0.5972723518322683,-1.1480966948910343,21
105500,11.566466231898259,2023,1,7388,8.907747686788648,Mercedes-Benz,Mercedes-Benz,Unknown/Other,Automatic,None reported,Yes,247,-1.2427695387041209,-1.5538999600425258,1.3139453906225906,24
75900,11.237171963383721,2022,2,1966,7.584264818389059,Alfa,Other,Gasoline,Automatic,None reported,Unknown,248,-1.0776727611502492,-2.7264695270595096,0.984651122108053,28
23995,10.085600754292345,2021,3,50648,10.832674766145303,Chevrolet,Chevrolet,Gasoline,CVT,None reported,Unknown,249,-0.9125759835963774,0.15153270242169822,-0.16692008698332295,7
29500,10.292145542327912,1993,31,231500,12.352339472153524,Toyota,Toyota,Unknown/Other,Automatic,None reported,Yes,250,3.7101337879120324,1.4979140035184138,0.039624701052243694,33
15000,9.615805480084347,2013,11,60058,11.003082691382058,INFINITI,INFINITI,Gasoline,Automatic,Accident/damage reported,Yes,251,0.4081982368345969,0.3025094561689907,-0.636715361191321,15
33950,10.432644132986843,2017,7,54423,10.904560512024897,Maserati,Maserati,Gasoline,Automatic,None reported,Yes,252,-0.25218887338089024,0.21522150409289575,0.18012329171117436,22
47498,10.768442883873123,2022,2,24001,10.085892439191387,Toyota,Toyota,Gasoline,Automatic,None reported,Unknown,253,-1.0776727611502492,-0.5100959825277084,0.5159220425974542,33
50998,10.839541695251233,2022,2,14735,9.598048758495088,Nissan,Nissan,Gasoline,Automatic,None reported,Unknown,254,-1.0776727611502492,-0.942312120042019,0.5870208539755648,27
42998,10.668908881966093,2023,1,2425,7.793999089503996,Audi,Audi,Hybrid,Automatic,None reported,Unknown,255,-1.2427695387041209,-2.540650708137244,0.4163880406904248,2
46995,10.757796492054402,2019,5,64855,11.079924706667542,Lincoln,Lincoln,Gasoline,Automatic,None reported,Yes,257,-0.5823824284886338,0.37058937676589904,0.5052756507787333,21
62479,11.042585779263845,2022,2,16238,9.695171035465087,Mercedes-Benz,Mercedes-Benz,Unknown/Other,Automatic,None reported,Yes,258,-1.0776727611502492,-0.8562644431331917,0.790064937988177,24
14900,9.60911649193355,2004,20,36524,10.5057522366189,Lincoln,Lincoln,Gasoline,Automatic,None reported,Yes,260,1.894069234819443,-0.13811170329578668,-0.6434043493421182,21
29999,10.308919326755392,2022,2,14048,9.550306497851652,Toyota,Toyota,Hybrid,CVT,None reported,Unknown,262,-1.0776727611502492,-0.9846104551604626,0.0563984854797237,33
26000,10.165851817003619,2014,10,80581,11.29703057849193,Mercedes-Benz,Mercedes-Benz,Gasoline,Automatic,None reported,Yes,264,0.2431014592807251,0.5629392319852605,-0.08666902427204981,24
11000,9.305650551780507,2007,17,81400,11.307142836927456,Mazda,Mazda,Gasoline,Manual,Accident/damage reported,Yes,265,1.3987789021578276,0.5718984159523698,-0.9468702894951608,23
16500,9.711115659888671,2010,14,116451,11.665234449918115,INFINITI,INFINITI,Gasoline,Manual,None reported,Yes,269,0.9034885694962123,0.8891577757993284,-0.5414051813869971,15
27900,10.236381967809457,2019,5,53677,10.89075851312733,Nissan,Nissan,Gasoline,Automatic,None reported,Yes,270,-0.5823824284886338,0.2029933111500899,-0.016138873466211123,27
77500,11.258033215341438,2021,3,12000,9.392745258631441,Audi,Audi,Hybrid,Automatic,None reported,Yes,271,-0.9125759835963774,-1.1242053970084909,1.0055123740657699,2
43998,10.691899457321854,2019,5,20034,9.905236023070245,Land,Land,Gasoline,Automatic,None reported,Unknown,272,-0.5823824284886338,-0.6701526184599618,0.4393786160461861,19
68000,11.127262984158243,2020,4,32000,10.373522431293592,Ford,Ford,Diesel,Automatic,None reported,Yes,273,-0.7474792060425056,-0.2552636886210876,0.8747421428825746,10
19995,9.90323752128092,2014,10,70312,11.160711982466704,INFINITI,INFINITI,Gasoline,Automatic,None reported,Yes,274,0.2431014592807251,0.4421646901047525,-0.3492833199947487,15
134999,11.813022649985724,2020,4,25568,10.149135959190406,Porsche,Porsche,Gasoline,Manual,None reported,Yes,277,-0.7474792060425056,-0.4540639562487776,1.5605018087100557,29
12000,9.392661928770137,2011,13,137200,11.829202282877098,Acura,Acura,Gasoline,Automatic,None reported,Yes,280,0.7383917919423404,1.034428784203027,-0.8598589125055316,1
32000,10.373491181781864,2018,6,36000,10.491301994830229,Volkswagen,Volkswagen,Gasoline,Automatic,Accident/damage reported,Yes,281,-0.417285650934762,-0.15091422168268645,0.12097034050619548,34
24500,10.106428396532818,2023,1,15500,9.648659816955295,Kia,Kia,Gasoline,CVT,Accident/damage reported,Yes,282,-1.2427695387041209,-0.8974721086433683,-0.14609244474285,18
96998,11.482445638716253,2020,4,10906,9.297160063928743,BMW,BMW,Gasoline,Automatic,None reported,Unknown,283,-0.7474792060425056,-1.2088912611340379,1.2299247974405851,4
26545,10.186596685017772,2019,5,49814,10.816071422478956,Lincoln,Lincoln,Gasoline,Automatic,None reported,Unknown,284,-0.5823824284886338,0.13682259475145334,-0.06592415625789627,21
34645,10.452908694061481,2021,3,67039,11.113044735155965,Toyota,Toyota,Gasoline,Automatic,None reported,Unknown,286,-0.9125759835963774,0.3999328147442246,0.20038785278581273,33
43550,10.68166498228065,2018,6,50166,10.823112718999155,Porsche,Porsche,Gasoline,Automatic,Accident/damage reported,Yes,288,-0.417285650934762,0.1430609905849503,0.429144141004981,29
27500,10.221941283654663,2017,7,37375,10.5287840661879,Lincoln,Lincoln,Gasoline,Automatic,None reported,Yes,289,-0.25218887338089024,-0.11770613321236861,-0.030579557621004838,21
31000,10.341742483467284,2021,3,21600,9.980494888896912,Tesla,Tesla,Unknown/Other,Automatic,None reported,Yes,290,-0.9125759835963774,-0.6034753249160905,0.08922164219161566,32
69000,11.141861783579396,2019,5,9500,9.15915233520675,Porsche,Porsche,Gasoline,Automatic,Accident/damage reported,Yes,291,-0.5823824284886338,-1.3311623283131913,0.8893409423037273,29
16000,9.680344001221918,2005,19,143095,11.871271012673082,Chevrolet,Chevrolet,Gasoline,Automatic,None reported,Yes,292,1.7289724572655711,1.0717005264065977,-0.5721768400537499,7
8500,9.047821442478408,2002,22,80000,11.289794413577894,Acura,Acura,Gasoline,Manual,Accident/damage reported,Yes,293,2.2242627899271863,0.5565281880928874,-1.2046993987972598,1
45000,10.714417768752456,2007,17,5856,8.675392806089782,Porsche,Porsche,Gasoline,Manual,None reported,Yes,294,1.3987789021578276,-1.759760019406054,0.4618969274767881,29
74900,11.22390916950531,2022,2,28927,10.272565263191902,Audi,Audi,Gasoline,Automatic,None reported,Unknown,295,-1.0776727611502492,-0.3447089740227859,0.9713883282296418,2
144664,11.882169091064815,2022,2,4102,8.319473692442186,Mercedes-Benz,Mercedes-Benz,Hybrid,Automatic,None reported,Yes,296,-1.0776727611502492,-2.075094604346693,1.6296482497891471,24
12995,9.47231994707559,2005,19,64000,11.06665398721974,Mercedes-Benz,Mercedes-Benz,Gasoline,Automatic,None reported,Yes,298,1.7289724572655711,0.3588318828621577,-0.7802008942000782,24
6000,8.699514748210191,2007,17,232492,12.356615396029426,Dodge,Dodge,Gasoline,Automatic,Accident/damage reported,Yes,301,1.3987789021578276,1.5017023549413728,-1.553006093065477,9
52645,10.87132654629086,2020,4,25721,10.155101935826032,Maserati,Maserati,Gasoline,Automatic,None reported,Yes,302,-0.7474792060425056,-0.44877826437659785,0.6188057050151912,22
35998,10.491218660339424,2020,4,20927,9.948843254256925,Land,Land,Gasoline,Automatic,None reported,Unknown,303,-0.7474792060425056,-0.6315178061686575,0.23869781906375565,19
159500,11.979799201207037,2021,3,2353,7.763871287820222,Aston,Other,Gasoline,Automatic,None reported,Yes,304,-0.9125759835963774,-2.5673431151332142,1.7272783599313684,28
33610,10.422578920719152,2022,2,9325,9.140561477368266,Audi,Audi,Gasoline,Automatic,None reported,Unknown,305,-1.0776727611502492,-1.3476333190956455,0.17005807944348383,2
28616,10.261721280938854,2020,4,61001,11.018661929503216,Ford,Ford,Gasoline,Automatic,Accident/damage reported,Yes,306,-0.7474792060425056,0.31631223437969014,0.009200439663185733,10
28499,10.257624277921856,2016,8,40080,10.598657685547298,BMW,BMW,Gasoline,Automatic,None reported,Yes,309,-0.08709209582701846,-0.055800020519550075,0.005103436646187731,4
36500,10.505067539570582,2020,4,57000,10.950824090522445,Kia,Kia,Gasoline,Automatic,Accident/damage reported,Yes,310,-0.7474792060425056,0.25620976733586803,0.25254669829491405,18
17500,9.769956159911606,2013,11,72000,11.184435286790631,Hyundai,Hyundai,Gasoline,Automatic,None reported,Yes,315,0.4081982368345969,0.4631828878793533,-0.48256468136406205,14
69900,11.154820928221902,2020,4,8375,9.033125752550372,Mercedes-Benz,Mercedes-Benz,Gasoline,Automatic,None reported,Unknown,316,-0.7474792060425056,-1.4428184282797247,0.9023000869462336,24
53000,10.87804719253426,2020,4,40000,10.596659732783579,BMW,BMW,Gasoline,Automatic,None reported,Yes,317,-0.7474792060425056,-0.05757015193795533,0.6255263512585909,4
30000,10.308952660644293,2014,10,77000,11.251573687764477,Subaru,Subaru,Gasoline,Manual,Accident/damage reported,Yes,318,0.2431014592807251,0.5226656720088617,0.0564318193686244,31
159998,11.982916594137839,2019,5,19593,9.882978675904587,Mercedes-Benz,Mercedes-Benz,Gasoline,Automatic,None reported,Unknown,319,-0.5823824284886338,-0.6898720183495434,1.7303957528621705,24
22966,10.041770140336135,2020,4,35902,10.488576136444582,Mazda,Mazda,Gasoline,Automatic,None reported,Unknown,320,-0.7474792060425056,-0.1533292575424801,-0.21075070093953308,23
79998,11.289756913343513,2023,1,6204,8.733110697638708,Land,Land,Hybrid,Automatic,None reported,Unknown,322,-1.2427695387041209,-1.708623548569453,1.037236072067845,19
41900,10.643041105910228,2015,9,45000,10.714439990727769,Maserati,Maserati,Gasoline,Automatic,None reported,Yes,324,0.07800468172685332,0.046779930226516345,0.39052026463456,22
39998,10.596584731846031,2020,4,37426,10.530147648073713,BMW,BMW,Gasoline,Automatic,None reported,Unknown,325,-0.7474792060425056,-0.11649803701436169,0.3440638905703626,4
8500,9.047821442478408,2011,13,137000,11.827743504053695,INFINITI,INFINITI,Gasoline,Automatic,Accident/damage reported,Yes,326,0.7383917919423404,1.0331363461260612,-1.2046993987972598,15
