price,log_price,model_year,age,mileage,log_mileage,brand,brand_group,fuel_type,transmission,accident,clean_title,row_id
49573,10.811201609659424,2019,5,48879,10.797123593845477,Chevrolet,Chevrolet,Gasoline,Automatic,None reported,Unknown,3257
15000,9.615805480084347,2002,22,117200,11.671645688511857,BMW,BMW,Gasoline,Automatic,None reported,Yes,3258
65000,11.082142548877775,2016,8,25000,10.12667110305036,Ford,Ford,E85 Flex Fuel,Automatic,None reported,Yes,3259
11499,9.350015354048665,2014,10,74500,11.218567827096358,BMW,BMW,Unknown/Other,Automatic,None reported,Yes,3260
21990,9.998343083548807,2013,11,33300,10.413342705547674,INFINITI,INFINITI,Gasoline,Automatic,None reported,Yes,3261
6900,8.83927669058535,2007,17,123921,11.727407614405314,Ford,Ford,Gasoline,Automatic,None reported,Yes,3262
39990,10.596384701840863,2021,3,12800,9.45727857185611,BMW,BMW,Gasoline,Automatic,None reported,Yes,3263
80000,11.289781913656018,2015,9,21100,9.957075711706057,Aston,Other,Gasoline,Manual,None reported,Yes,3264
15000,9.615805480084347,2009,15,104733,11.559179081487663,Chevrolet,Chevrolet,E85 Flex Fuel,Automatic,None reported,Yes,3265
38500,10.558413520275876,2020,4,53000,10.87806606028079,Ford,Ford,Gasoline,Automatic,Accident/damage reported,Yes,3266
39998,10.596584731846031,2021,3,17570,9.774005094757891,Lexus,Lexus,Gasoline,Automatic,None reported,Unknown,3267
41900,10.643041105910228,2020,4,63875,11.064698982960758,RAM,RAM,Hybrid,Automatic,Accident/damage reported,Yes,3268
29999,10.308919326755392,2023,1,12500,9.433563920090563,Ford,Ford,Hybrid,Automatic,None reported,Yes,3269
10500,9.259130536145614,2001,23,103990,11.552059635917303,BMW,BMW,Gasoline,Manual,None reported,Yes,3270
50000,10.819778284410283,2022,2,7000,8.853808274977197,Chevrolet,Chevrolet,Gasoline,Manual,None reported,Yes,3271
92000,11.429543856031177,2023,1,9000,9.105090961257085,Chevrolet,Chevrolet,Gasoline,Automatic,None reported,Yes,3272
19000,9.852194258148577,2007,17,7800,8.962007209588313,Pontiac,Other,Gasoline,Automatic,None reported,Yes,3273
20997,9.95213484935765,2017,7,69289,11.146055874621426,Cadillac,Cadillac,Gasoline,Automatic,Accident/damage reported,Yes,3274
16600,9.717157974344635,2011,13,106000,11.571203807011969,Toyota,Toyota,Gasoline,Automatic,Accident/damage reported,Yes,3275
55999,10.933089112414988,2020,4,68000,11.127277689932466,Lincoln,Lincoln,Gasoline,Automatic,Accident/damage reported,Yes,3276
43000,10.668955394675699,2019,5,13828,9.534523115464658,Toyota,Toyota,Hybrid,CVT,None reported,Yes,3277
26999,10.203555107263542,2018,6,39600,10.586609649448985,Audi,Audi,Gasoline,Automatic,None reported,Yes,3278
12500,9.433483923290392,2003,21,92000,11.429554725537322,Jeep,Jeep,Gasoline,Manual,None reported,Yes,3279
36500,10.505067539570582,2022,2,5020,8.521384396034705,Toyota,Toyota,Gasoline,Automatic,None reported,Yes,3280
15000,9.615805480084347,2007,17,107800,11.588042213851855,Chevrolet,Chevrolet,Gasoline,Automatic,Accident/damage reported,Yes,3281
34995,10.46296047312364,2019,5,23827,10.078616638748578,Audi,Audi,Gasoline,Automatic,None reported,Yes,3282
39900,10.594131602877955,2020,4,25300,10.138599199626192,Audi,Audi,Hybrid,Automatic,None reported,Yes,3283
49999,10.81975828421028,2005,19,46200,10.740756721857226,Porsche,Porsche,Gasoline,Manual,None reported,Yes,3284
85989,11.361974660078106,2022,2,3158,8.058010800802085,Chevrolet,Chevrolet,Gasoline,Automatic,None reported,Yes,3285
30900,10.338511462885837,2021,3,26000,10.165890277802454,GMC,GMC,Gasoline,Automatic,None reported,Yes,3286
107900,11.588960151246226,2020,4,12758,9.453992183921743,Porsche,Porsche,Gasoline,Automatic,None reported,Yes,3287
27000,10.203592144986466,2007,17,123500,11.724004532183379,Chevrolet,Chevrolet,Gasoline,Automatic,Accident/damage reported,Yes,3288
42500,10.657259354912508,2018,6,26840,10.197685848215706,Ford,Ford,Gasoline,Manual,None reported,Yes,3289
31933,10.371395236823,2021,3,17836,9.789030230558303,Ford,Ford,Gasoline,Automatic,None reported,Yes,3290
16100,9.686574550972555,2012,12,114500,11.648338835562747,Cadillac,Cadillac,E85 Flex Fuel,Automatic,None reported,Yes,3291
89900,11.406453220459712,2022,2,5400,8.594339400592892,Chevrolet,Chevrolet,Gasoline,Automatic,None reported,Yes,3292
15100,9.622450022803015,2016,8,17500,9.770013301136158,Toyota,Toyota,Gasoline,Automatic,None reported,Yes,3293
44600,10.705489138008156,2017,7,56000,10.933124826700707,Chevrolet,Chevrolet,Gasoline,Automatic,None reported,Yes,3294
19000,9.852194258148577,2020,4,20800,9.942756341456828,Chevrolet,Chevrolet,Gasoline,Automatic,None reported,Yes,3295
13200,9.487972108574462,2015,9,107543,11.58565534513409,Volkswagen,Volkswagen,Gasoline,Automatic,None reported,Yes,3296
5000,8.517193191416238,2012,12,206000,12.235636302128867,Nissan,Nissan,Gasoline,Automatic,None reported,Yes,3297
46000,10.736396675471232,2018,6,37100,10.521399202410167,Ford,Ford,E85 Flex Fuel,Automatic,None reported,Yes,3298
51900,10.85707406915398,2019,5,19813,9.894144037532975,Land,Land,Gasoline,Automatic,None reported,Yes,3299
3500,8.160518247477505,2010,14,208321,12.246840238570694,Kia,Kia,Gasoline,Automatic,None reported,Yes,3300
9995,9.209840246934501,2012,12,200000,12.206077645517674,Lexus,Lexus,Gasoline,Automatic,Accident/damage reported,Yes,3301
10999,9.305559638557117,2012,12,66000,11.097425172408931,MINI,MINI,Gasoline,Automatic,None reported,Yes,3302
113000,11.635143097694478,2018,6,41000,10.62135173563291,Bentley,Bentley,Gasoline,Automatic,None reported,Yes,3303
36800,10.513253124157023,2019,5,20623,9.934210725178968,Volvo,Volvo,Gasoline,Automatic,None reported,Yes,3304
26900,10.19988156558993,2018,6,86000,11.362114203075018,Ford,Ford,Gasoline,Automatic,None reported,Yes,3305
73000,11.198214720130528,2016,8,51354,10.846517581599905,Mercedes-Benz,Mercedes-Benz,Gasoline,Automatic,None reported,Yes,3306
72980,11.197940709990439,2021,3,38000,10.545367754151743,Jeep,Jeep,Gasoline,Automatic,None reported,Yes,3307
11500,9.350102314351341,2015,9,161000,11.989165855127435,Toyota,Toyota,Hybrid,CVT,None reported,Yes,3308
12500,9.433483923290392,2012,12,74750,11.22191786908987,Nissan,Nissan,Gasoline,CVT,None reported,Yes,3309
59500,10.993731591533722,2013,11,67522,11.120223559562419,Porsche,Porsche,Gasoline,Automatic,Accident/damage reported,Yes,3310
9000,9.104979856318357,2012,12,152000,11.931642378754141,MINI,MINI,Gasoline,Automatic,None reported,Yes,3311
23900,10.081633737919603,2019,5,71273,11.174286883517595,Subaru,Subaru,Gasoline,CVT,None reported,Yes,3312
32500,10.388995368317829,2017,7,37800,10.540090836284206,Subaru,Subaru,Gasoline,Manual,None reported,Yes,3313
48990,10.79937147463262,2019,5,42000,10.645448706505872,Land,Land,Gasoline,Automatic,None reported,Yes,3314
44990,10.714195521835219,2022,2,10101,9.220488703027998,Kia,Kia,Plug-In Hybrid,Automatic,None reported,Yes,3315
92500,11.434963923500517,2022,2,7900,8.974744612722734,Chevrolet,Chevrolet,Gasoline,Automatic,None reported,Yes,3316
45999,10.736374936104498,2020,4,45468,10.724786054054675,Tesla,Tesla,Unknown/Other,Automatic,None reported,Yes,3317
16995,9.740674462130217,2017,7,187141,12.13962296595886,Nissan,Nissan,Gasoline,Automatic,None reported,Yes,3318
32000,10.373491181781864,2014,10,99100,11.503894811084523,Porsche,Porsche,Gasoline,Automatic,None reported,Yes,3319
34000,10.4341158035983,2021,3,33500,10.419330568113901,Subaru,Subaru,Gasoline,CVT,None reported,Yes,3320
15450,9.645364282325891,2016,8,102665,11.539236279760026,Acura,Acura,Gasoline,Automatic,None reported,Yes,3321
16995,9.740674462130217,2001,23,52675,10.871915222830111,Ford,Ford,Gasoline,Manual,None reported,Yes,3322
23000,10.043249494911286,2017,7,59203,10.98874438615708,BMW,BMW,Gasoline,Automatic,None reported,Yes,3323
27000,10.203592144986466,2009,15,60100,11.003781759319981,Mercedes-Benz,Mercedes-Benz,Gasoline,Automatic,None reported,Yes,3324
76400,11.243737975154612,2021,3,43238,10.674498144751212,Audi,Audi,Gasoline,Automatic,None reported,Yes,3325
3600,8.1886891244442,2007,17,118000,11.678448377988165,MINI,MINI,Gasoline,Automatic,None reported,Yes,3326
31000,10.341742483467284,2021,3,17300,9.758519582283522,Ford,Ford,Gasoline,Automatic,None reported,Yes,3327
50000,10.819778284410283,2016,8,64800,11.079076314320059,Audi,Audi,Gasoline,Automatic,None reported,Yes,3328
46798,10.753595745949836,2022,2,1408,7.25063551189868,Mercedes-Benz,Mercedes-Benz,Gasoline,Automatic,None reported,Unknown,3329
35000,10.46310334047155,2015,9,15167,9.626943224494804,Volkswagen,Volkswagen,Diesel,Automatic,None reported,Yes,3330
41000,10.621327345686446,2016,8,64600,11.075985169527042,Porsche,Porsche,Gasoline,Automatic,None reported,Yes,3331
83000,11.326595886778735,2022,2,31112,10.345381017257845,Jeep,Jeep,Gasoline,Automatic,None reported,Yes,3332
57000,10.950806546816688,2018,6,23250,10.054103420843255,Tesla,Tesla,Unknown/Other,Automatic,None reported,Yes,3333
10500,9.259130536145614,2011,13,63500,11.05881093278828,MINI,MINI,Gasoline,Manual,None reported,Yes,3334
46999,10.757881603870102,2022,2,13464,9.5078490052457,RAM,RAM,Gasoline,Automatic,None reported,Unknown,3335
7500,8.922658299524402,2001,23,64776,11.078705881063264,Chevrolet,Chevrolet,Gasoline,Automatic,None reported,Yes,3336
33498,10.419241014538416,2022,2,9601,9.169726689090886,Jeep,Jeep,Gasoline,Automatic,None reported,Unknown,3337
14000,9.546812608597396,2013,11,135000,11.813037464800539,BMW,BMW,Gasoline,Automatic,Accident/damage reported,Yes,3338
7500,8.922658299524402,2013,11,208864,12.249443389227986,Volvo,Volvo,Gasoline,Automatic,Accident/damage reported,Yes,3339
21500,9.975808214115753,2016,8,49872,10.817235053137502,INFINITI,INFINITI,Gasoline,Automatic,Accident/damage reported,Yes,3340
9250,9.132378830506472,2009,15,90367,11.41164550141286,MINI,MINI,Gasoline,Manual,None reported,Yes,3341
82499,11.320541451037188,2014,10,36670,10.509741530941705,Porsche,Porsche,Gasoline,Automatic,None reported,Yes,3342
84620,11.34592592427406,2023,1,3752,8.23031079913502,Jeep,Jeep,Gasoline,Automatic,None reported,Yes,3343
44950,10.713306039899766,2021,3,30761,10.334035441011755,Lexus,Lexus,Gasoline,Automatic,None reported,Unknown,3344
46599,10.749334360656016,2022,2,13438,9.505916206547065,RAM,RAM,Gasoline,Automatic,None reported,Unknown,3345
49895,10.817676076318413,2020,4,9100,9.116139576577355,Jeep,Jeep,Gasoline,Automatic,None reported,Yes,3346
10000,9.210340371976184,2017,7,100600,11.518917476956224,Chrysler,Chrysler,Unknown/Other,Automatic,None reported,Yes,3347
4500,8.411832675758411,2011,13,223824,12.318619775502357,Ford,Ford,Hybrid,Automatic,Accident/damage reported,Yes,3348
21990,9.998343083548807,2016,8,96000,11.472113887062386,Audi,Audi,Gasoline,Automatic,None reported,Yes,3349
10500,9.259130536145614,2004,20,185000,12.128116509451258,Chevrolet,Chevrolet,Gasoline,Automatic,Accident/damage reported,Yes,3350
79999,11.289769413577893,2021,3,6900,8.839421607620602,Porsche,Porsche,Unknown/Other,Automatic,None reported,Yes,3351
18500,9.825526011066415,2017,7,96400,11.476271853988816,Honda,Honda,Hybrid,CVT,Accident/damage reported,Yes,3352
36500,10.505067539570582,2018,6,67865,11.125290451759437,RAM,RAM,Gasoline,Automatic,None reported,Yes,3353
44850,10.711078867486941,2015,9,64300,11.071330462204312,Land,Land,E85 Flex Fuel,Automatic,None reported,Yes,3354
33500,10.419300717813158,2018,6,76500,11.245059091624615,Chevrolet,Chevrolet,Gasoline,Automatic,None reported,Yes,3355
53000,10.87804719253426,2017,7,96343,11.475680398940316,GMC,GMC,Diesel,Automatic,Accident/damage reported,Yes,3356
24000,10.085809109330082,2018,6,74600,11.219909190927746,Subaru,Subaru,Gasoline,Automatic,None reported,Yes,3357
9995,9.209840246934501,2014,10,157530,11.967377543277074,Subaru,Subaru,Gasoline,CVT,Accident/damage reported,Yes,3358
95999,11.472093053729052,2022,2,15000,9.61587214452889,Tesla,Tesla,Unknown/Other,Automatic,None reported,Yes,3359
30000,10.308952660644293,2012,12,80000,11.289794413577894,Jeep,Jeep,Gasoline,Automatic,None reported,Yes,3360
45000,10.714417768752456,2018,6,83424,11.331703303619575,Tesla,Tesla,Unknown/Other,Automatic,None reported,Yes,3361
37999,10.545315122572783,2021,3,19000,9.852246888342531,Mercedes-Benz,Mercedes-Benz,Gasoline,Automatic,None reported,Yes,3362
67000,11.112447898373103,2013,11,64000,11.06665398721974,Porsche,Porsche,Gasoline,Automatic,Accident/damage reported,Yes,3363
46900,10.75577295443437,2019,5,34068,10.436143158888768,Mercedes-Benz,Mercedes-Benz,Gasoline,Automatic,None reported,Yes,3364
33295,10.413162514544723,2021,3,20104,9.908723819331374,Buick,Buick,Gasoline,Automatic,None reported,Yes,3365
59950,11.00126616045566,2022,2,8400,9.036106025364846,Nissan,Nissan,Gasoline,Automatic,None reported,Yes,3366
72500,11.191341840842766,2021,3,24670,10.113383743764707,Chevrolet,Chevrolet,Gasoline,Automatic,None reported,Yes,3367
66400,11.103452335464524,2013,11,16478,9.70984212201073,Ford,Ford,Gasoline,Manual,None reported,Yes,3368
35000,10.46310334047155,2018,6,52500,10.868587496017359,Ford,Ford,E85 Flex Fuel,Automatic,None reported,Yes,3369
12000,9.392661928770137,2004,20,92500,11.434974734252892,Porsche,Porsche,Gasoline,Automatic,None reported,Yes,3370
10000,9.210340371976184,2008,16,62930,11.0497941670669,Mitsubishi,Mitsubishi,Gasoline,Automatic,Accident/damage reported,Yes,3371
19975,9.902236770634476,2007,17,116600,11.666513129191083,Lexus,Lexus,Gasoline,Automatic,None reported,Yes,3372
7500,8.922658299524402,2010,14,172024,12.05539509407068,Dodge,Dodge,Gasoline,Automatic,Accident/damage reported,Yes,3373
22500,10.021270588192511,2012,12,57237,10.954973292458972,Jeep,Jeep,Gasoline,Automatic,None reported,Yes,3374
28300,10.25061708363133,2020,4,44600,10.70551155928146,Subaru,Subaru,Gasoline,CVT,None reported,Yes,3375
21000,9.95227771670556,2013,11,181830,12.11083296324084,Jeep,Jeep,Gasoline,Manual,None reported,Yes,3376
36791,10.513008529028681,2021,3,39948,10.595358919592021,Subaru,Subaru,Gasoline,CVT,None reported,Yes,3377
40000,10.596634733096073,2017,7,156453,11.960517316044081,Ford,Ford,Diesel,Automatic,None reported,Yes,3378
36000,10.491274217438248,2014,10,156193,11.958854103358018,Porsche,Porsche,Gasoline,Automatic,None reported,Yes,3379
29000,10.275051108968611,2020,4,27989,10.2396025825095,BMW,BMW,Gasoline,Automatic,None reported,Yes,3380
24999,10.126591103050316,2014,10,146700,11.896151780740423,Toyota,Toyota,Gasoline,Automatic,Accident/damage reported,Yes,3381
42900,10.666627104916108,2019,5,88450,11.39020400534652,GMC,GMC,Gasoline,Automatic,Accident/damage reported,Yes,3382
27671,10.228140212351999,2020,4,14065,9.551515816867964,Toyota,Toyota,Gasoline,CVT,Accident/damage reported,Yes,3383
30427,10.323085651110205,2020,4,36844,10.5144752032011,Subaru,Subaru,Gasoline,CVT,Accident/damage reported,Unknown,3384
44900,10.712193073730345,2020,4,49000,10.799595985047786,Chevrolet,Chevrolet,Gasoline,Automatic,None reported,Yes,3385
17900,9.792555991828847,2013,11,58000,10.968215530759236,BMW,BMW,Gasoline,Automatic,None reported,Yes,3386
52000,10.858998997563564,2021,3,22800,10.034559673629849,Audi,Audi,Hybrid,Automatic,None reported,Yes,3387
14750,9.598998361767967,2014,10,78007,11.264566664514955,Subaru,Subaru,Gasoline,Automatic,None reported,Yes,3388
69900,11.154820928221902,2020,4,36500,10.505094936455558,Ford,Ford,Diesel,Automatic,None reported,Yes,3389
3990,8.29154650988391,2004,20,156350,11.959858758772153,Honda,Honda,Gasoline,Automatic,Accident/damage reported,Yes,3390
59000,10.985292722887856,2021,3,17710,9.781941194456632,Lexus,Lexus,Gasoline,Automatic,None reported,Yes,3391
7850,8.968268810776454,2013,11,149000,11.91170829631447,Ford,Ford,Gasoline,Automatic,Accident/damage reported,Yes,3392
16000,9.680344001221918,2015,9,90000,11.407576060361786,Subaru,Subaru,Gasoline,CVT,None reported,Yes,3393
64500,11.074420502783864,2022,2,9990,9.209439966733019,Ford,Ford,Gasoline,Automatic,None reported,Yes,3394
29500,10.292145542327912,2019,5,28663,10.26339725898479,Mercedes-Benz,Mercedes-Benz,Gasoline,Automatic,None reported,Unknown,3395
17900,9.792555991828847,2015,9,124250,11.730058992216227,Lexus,Lexus,Gasoline,Automatic,Accident/damage reported,Yes,3396
61000,11.018629143155449,2017,7,50780,10.835277547857206,Ford,Ford,Diesel,Automatic,None reported,Yes,3397
43000,10.668955394675699,2006,18,65000,11.082157933374816,Porsche,Porsche,Gasoline,Manual,Unknown,Unknown,3398
40036,10.59753432833891,2022,2,22457,10.019402177132484,Tesla,Tesla,Unknown/Other,Automatic,None reported,Unknown,3399
38298,10.553152954484112,2022,2,19361,9.871067661280017,Toyota,Toyota,Gasoline,Automatic,None reported,Unknown,3400
16500,9.711115659888671,2017,7,43000,10.668978650219241,BMW,BMW,Unknown/Other,Automatic,None reported,Yes,3401
21900,9.994241915804592,1993,31,115000,11.652696102959753,Ford,Ford,Unknown/Other,Automatic,None reported,Yes,3402
115998,11.661328228560556,2020,4,2076,7.638679823876112,Porsche,Porsche,Unknown/Other,Automatic,None reported,Unknown,3403
188900,12.1489730534896,2018,6,9712,9.18122047340233,Porsche,Porsche,Gasoline,Automatic,None reported,Unknown,3404
16500,9.711115659888671,2005,19,131000,11.782960235741939,Mercedes-Benz,Mercedes-Benz,Gasoline,Automatic,None reported,Yes,3405
43000,10.668955394675699,2022,2,31000,10.34177474101152,Toyota,Toyota,Gasoline,Automatic,None reported,Yes,3406
44900,10.712193073730345,2021,3,24158,10.092412260463655,Volvo,Volvo,Plug-In Hybrid,Automatic,None reported,Yes,3407
22000,9.998797732340453,2016,8,72865,11.196377416883779,Audi,Audi,Gasoline,Automatic,Accident/damage reported,Yes,3408
18995,9.851931065621725,2014,10,89563,11.402708732511229,Mercedes-Benz,Mercedes-Benz,Gasoline,Automatic,None reported,Yes,3409
15000,9.615805480084347,2012,12,72639,11.193271013275174,Nissan,Nissan,Gasoline,CVT,Accident/damage reported,Yes,3410
19999,9.903437551286085,2012,12,79000,11.277215789596893,Mercedes-Benz,Mercedes-Benz,Gasoline,Automatic,None reported,Yes,3411
11200,9.323669057283185,2012,12,111564,11.622362659668603,Audi,Audi,Gasoline,Automatic,None reported,Yes,3412
38095,10.54783831890711,2018,6,75000,11.225256725762893,Lexus,Lexus,Gasoline,Automatic,Accident/damage reported,Yes,3413
5900,8.68270762989381,2007,17,169613,12.041280546102922,Ford,Ford,Gasoline,Automatic,Accident/damage reported,Yes,3414
9000,9.104979856318357,2011,13,175000,12.07254696717504,Honda,Honda,Gasoline,Automatic,None reported,Yes,3415
24500,10.106428396532818,2017,7,98500,11.49782197939291,BMW,BMW,Gasoline,Automatic,None reported,Yes,3416
13750,9.528794103094718,2012,12,53000,10.87806606028079,Chrysler,Chrysler,Gasoline,Automatic,Accident/damage reported,Yes,3417
52500,10.868568448579715,2015,9,72200,11.187209175200515,RAM,RAM,Diesel,Automatic,None reported,Yes,3418
7899,8.97449144816442,2005,19,151600,11.929007348474721,Acura,Acura,Gasoline,Manual,None reported,Yes,3419
51000,10.839580911706463,2011,13,20000,9.90353755128617,Lotus,Other,Gasoline,Manual,None reported,Yes,3420
9000,9.104979856318357,2010,14,170000,12.04355959836804,Chevrolet,Chevrolet,E85 Flex Fuel,Automatic,Accident/damage reported,Yes,3421
